CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Churn_Probability,Retention_Action
15432.0,177,1,149.57,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15434.0,10,6,1525.5800000000002,1,High-Value Loyal,0,5.699087615415905e-78,Monitor
15437.0,276,1,193.29000000000002,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15439.0,40,4,1269.05,3,Inactive / Churned,0,5.611715505053331e-49,No Action / Low-Cost Re-engagement
15441.0,32,3,1254.21,3,Inactive / Churned,0,1.3047558455905932e-56,No Action / Low-Cost Re-engagement
15443.0,110,7,1939.02,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15445.0,226,1,171.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15446.0,12,3,406.95,0,Active Low-Value,0,7.836620611653989e-76,Monitor
15447.0,163,4,337.71000000000004,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15448.0,310,1,294.17,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15451.0,70,2,233.21,2,At-Risk High-Value,0,5.76404324357519e-20,Monitor
15452.0,26,3,1260.38,3,Inactive / Churned,0,2.2028339518287025e-62,No Action / Low-Cost Re-engagement
15454.0,254,1,128.59,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15455.0,233,1,38.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15456.0,39,7,1672.05,3,Inactive / Churned,0,3.887601580722642e-50,No Action / Low-Cost Re-engagement
15458.0,38,1,208.79999999999998,0,Active Low-Value,0,1.0908799513491442e-50,Monitor
15459.0,53,2,202.82999999999998,2,At-Risk High-Value,0,2.5486045073505744e-36,Monitor
15461.0,96,2,429.7,2,At-Risk High-Value,1,0.9999983011568762,Targeted Win-Back Campaign
15462.0,81,1,502.45,2,At-Risk High-Value,0,2.510434023929103e-09,Monitor
15465.0,5,15,5301.03,1,High-Value Loyal,0,1.963484403668063e-83,Monitor
15466.0,25,3,1236.48,3,Inactive / Churned,0,2.4070061968508013e-63,No Action / Low-Cost Re-engagement
15468.0,28,1,962.97,0,Active Low-Value,0,2.5081696152818535e-60,Monitor
15469.0,74,1,335.7,2,At-Risk High-Value,0,4.668786309252701e-16,Monitor
15470.0,211,1,63.419999999999995,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15471.0,16,2,847.0799999999999,0,Active Low-Value,0,6.232454824530012e-72,Monitor
15473.0,80,1,274.8,2,At-Risk High-Value,0,2.773572813430687e-10,Monitor
15474.0,231,1,163.1,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15476.0,16,4,2209.98,3,Inactive / Churned,0,4.3385189021559595e-72,No Action / Low-Cost Re-engagement
15477.0,285,1,368.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15478.0,211,1,583.56,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15479.0,369,1,147.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15480.0,101,4,5373.5,3,Inactive / Churned,1,0.9999999999541422,No Action / Low-Cost Re-engagement
15481.0,37,1,1993.34,3,Inactive / Churned,0,1.0807127616881692e-51,No Action / Low-Cost Re-engagement
15482.0,22,7,3537.6,1,High-Value Loyal,0,1.5510855019247766e-66,Monitor
15483.0,21,6,628.39,3,Inactive / Churned,0,2.2890667248319823e-67,No Action / Low-Cost Re-engagement
15484.0,176,2,1061.69,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15485.0,9,5,3196.51,1,High-Value Loyal,0,6.561954387721714e-79,Monitor
15486.0,163,1,102.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15487.0,315,1,231.32,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15488.0,92,4,340.6,3,Inactive / Churned,1,0.9843428390510163,No Action / Low-Cost Re-engagement
15489.0,36,5,1285.3300000000002,3,Inactive / Churned,0,6.883726313111787e-53,No Action / Low-Cost Re-engagement
15490.0,66,1,217.6,2,At-Risk High-Value,0,9.450333672459142e-24,Monitor
15493.0,25,4,2313.18,3,Inactive / Churned,0,1.965694712696433e-63,No Action / Low-Cost Re-engagement
15494.0,114,3,2480.82,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15495.0,15,1,246.5,0,Active Low-Value,0,8.116104276760765e-73,Monitor
15496.0,267,1,146.14000000000001,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15497.0,18,7,7395.19,1,High-Value Loyal,0,1.784753014956703e-70,Monitor
15498.0,2,19,12723.18,1,High-Value Loyal,0,9.586523752415865e-87,Monitor
15499.0,359,1,161.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15501.0,40,2,402.5,0,Active Low-Value,0,7.847504235203202e-49,Monitor
15502.0,4,5,3608.54,1,High-Value Loyal,0,9.931177366941811e-84,Monitor
15503.0,362,1,120.06,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15504.0,156,3,371.02,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15506.0,17,3,1060.77,0,Active Low-Value,0,4.8873812858168244e-71,Monitor
15509.0,16,1,166.51,0,Active Low-Value,0,7.469598366910735e-72,Monitor
15512.0,26,2,210.58,0,Active Low-Value,0,2.6934554805945676e-62,Monitor
15513.0,1,18,12992.33,1,High-Value Loyal,0,1.1909137228966755e-87,Monitor
15514.0,15,7,2459.09,1,High-Value Loyal,0,3.0307453067546536e-73,Monitor
15515.0,23,1,171.81,0,Active Low-Value,0,4.051742502647404e-65,Monitor
15518.0,15,7,2276.4900000000002,1,High-Value Loyal,0,3.060884780520735e-73,Monitor
15519.0,19,2,344.61,0,Active Low-Value,0,4.928174144104493e-69,Monitor
15521.0,36,8,4106.49,1,High-Value Loyal,0,3.8332283597979656e-53,Monitor
15523.0,24,15,16947.98,1,High-Value Loyal,0,1.9869511889016217e-65,Monitor
15524.0,242,1,151.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15525.0,9,2,469.78,0,Active Low-Value,0,1.1723834364516024e-78,Monitor
15527.0,30,15,3145.86,1,High-Value Loyal,0,2.485570709041293e-59,Monitor
15529.0,2,2,1116.72,0,Active Low-Value,0,2.0862888739174023e-85,Monitor
15530.0,148,1,311.37,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15532.0,12,6,2190.9700000000003,1,High-Value Loyal,0,4.6161433980791636e-76,Monitor
15534.0,361,1,162.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15535.0,40,2,551.42,0,Active Low-Value,0,7.78442764080918e-49,Monitor
15536.0,45,1,259.09,2,At-Risk High-Value,0,5.902862875757462e-44,Monitor
15538.0,173,6,3358.3999999999996,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15540.0,11,1,247.38,0,Active Low-Value,0,1.1509560032904625e-76,Monitor
15542.0,148,3,918.45,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15543.0,95,1,114.98,2,At-Risk High-Value,1,0.9999867508635069,Targeted Win-Back Campaign
15544.0,8,12,4615.72,1,High-Value Loyal,0,2.4166829969314275e-80,Monitor
15545.0,7,1,135.32999999999998,0,Active Low-Value,0,1.642206115152997e-80,Monitor
15546.0,242,2,1079.1000000000001,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15547.0,12,12,5199.55,1,High-Value Loyal,0,1.6510007610556025e-76,Monitor
15548.0,231,1,158.09,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15549.0,57,5,652.7,3,Inactive / Churned,0,1.1379434593570732e-32,No Action / Low-Cost Re-engagement
15550.0,14,8,1643.17,1,High-Value Loyal,0,2.9927096398324988e-74,Monitor
15551.0,30,6,1274.02,3,Inactive / Churned,0,1.0070865371416332e-58,No Action / Low-Cost Re-engagement
15552.0,259,1,162.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15555.0,1,22,7307.18,1,High-Value Loyal,0,9.103303122870039e-88,Monitor
15558.0,275,1,214.13,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15559.0,204,1,1109.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15560.0,33,2,153.52,0,Active Low-Value,0,1.465959754000901e-55,Monitor
15561.0,19,4,1133.8,3,Inactive / Churned,0,3.538920620863668e-69,No Action / Low-Cost Re-engagement
15562.0,60,2,538.83,0,Active Low-Value,0,1.3578879011708387e-29,Monitor
15563.0,150,3,1466.56,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15564.0,99,2,70.74000000000001,2,At-Risk High-Value,1,0.9999999978347669,Targeted Win-Back Campaign
15566.0,28,2,227.87,0,Active Low-Value,0,2.2596281118212203e-60,Monitor
15569.0,26,5,2210.64,3,Inactive / Churned,0,1.568107062609667e-62,No Action / Low-Cost Re-engagement
15570.0,5,14,5145.52,1,High-Value Loyal,0,2.2872210414405614e-83,Monitor
15571.0,22,10,3401.2,1,High-Value Loyal,0,1.0138735999897782e-66,Monitor
15572.0,16,3,1515.81,0,Active Low-Value,0,5.203549440069337e-72,Monitor
15573.0,254,3,599.73,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15574.0,8,3,816.4499999999999,0,Active Low-Value,0,1.0869834795680973e-79,Monitor
15575.0,255,1,30.1,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15577.0,359,2,139.1,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15579.0,19,3,953.9,0,Active Low-Value,0,4.127865408445882e-69,Monitor
15580.0,12,8,1381.19,1,High-Value Loyal,0,3.614899774682602e-76,Monitor
15581.0,2,26,4114.62,1,High-Value Loyal,0,5.570843671268125e-87,Monitor
15583.0,12,1,107.86,0,Active Low-Value,0,1.06269689051483e-75,Monitor
15584.0,35,2,552.39,0,Active Low-Value,0,1.2046714722069478e-53,Monitor
15586.0,228,3,1139.1,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15587.0,28,3,608.4000000000001,0,Active Low-Value,0,1.9162862371161263e-60,Monitor
15588.0,313,1,579.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15590.0,18,5,1496.6,3,Inactive / Churned,0,3.278268094103177e-70,No Action / Low-Cost Re-engagement
15591.0,218,3,217.9,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15595.0,123,1,357.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15596.0,1,5,1723.45,1,High-Value Loyal,0,1.429439258253661e-86,Monitor
15597.0,211,1,238.8,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15598.0,63,1,307.34,2,At-Risk High-Value,0,1.2221765567272529e-26,Monitor
15599.0,81,1,488.32,2,At-Risk High-Value,0,2.5123570809814593e-09,Monitor
15600.0,64,4,1199.31,3,Inactive / Churned,0,6.923825340082714e-26,No Action / Low-Cost Re-engagement
15601.0,8,17,8183.56,1,High-Value Loyal,0,9.68603522171942e-81,Monitor
15602.0,4,8,1932.64,1,High-Value Loyal,0,7.0563703360082975e-84,Monitor
15603.0,284,1,40.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15605.0,9,5,738.57,0,Active Low-Value,0,7.496896125696815e-79,Monitor
15606.0,26,8,2310.83,1,High-Value Loyal,0,1.0119418967635632e-62,Monitor
15607.0,179,8,1604.21,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15608.0,51,1,692.3,0,Active Low-Value,0,3.414045120970657e-38,Monitor
15611.0,19,13,1405.83,1,High-Value Loyal,0,9.525375757942718e-70,Monitor
15613.0,246,1,433.71999999999997,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15614.0,73,4,3147.36,3,Inactive / Churned,0,2.838583232629975e-17,No Action / Low-Cost Re-engagement
15615.0,26,24,10974.23,1,High-Value Loyal,0,6.299828352424474e-64,Monitor
15616.0,74,1,317.11,2,At-Risk High-Value,0,4.673492148350888e-16,Monitor
15617.0,32,3,828.5500000000001,3,Inactive / Churned,0,1.3352029250819385e-56,No Action / Low-Cost Re-engagement
15620.0,45,1,389.18,0,Active Low-Value,0,5.861395021410553e-44,Monitor
15622.0,63,8,4143.05,3,Inactive / Churned,0,3.618382630030899e-27,No Action / Low-Cost Re-engagement
15623.0,29,7,2136.02,3,Inactive / Churned,0,9.080120837871904e-60,No Action / Low-Cost Re-engagement
15625.0,12,5,1702.1399999999999,1,High-Value Loyal,0,5.475260038005904e-76,Monitor
15626.0,57,1,391.72,2,At-Risk High-Value,0,2.054687437746371e-32,Monitor
15627.0,93,2,566.9,2,At-Risk High-Value,1,0.9986847369943207,Targeted Win-Back Campaign
15628.0,2,9,2782.02,1,High-Value Loyal,0,6.947621850456674e-86,Monitor
15629.0,86,4,2240.9,3,Inactive / Churned,0,9.577792372707966e-05,No Action / Low-Cost Re-engagement
15630.0,280,1,295.05,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15631.0,278,1,596.67,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15633.0,145,13,4352.46,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15634.0,19,1,311.1,0,Active Low-Value,0,5.702895641734173e-69,Monitor
15635.0,31,1,100.35,0,Active Low-Value,0,2.0223673124443497e-57,Monitor
15636.0,73,2,719.82,3,Inactive / Churned,0,4.319921651196094e-17,No Action / Low-Cost Re-engagement
15637.0,49,4,574.23,3,Inactive / Churned,0,2.6549224438375656e-40,No Action / Low-Cost Re-engagement
15638.0,14,6,2265.2,1,High-Value Loyal,0,3.860702711499233e-74,Monitor
15639.0,87,2,639.76,3,Inactive / Churned,0,0.001275687713782668,No Action / Low-Cost Re-engagement
15640.0,8,15,11441.92,1,High-Value Loyal,0,1.0831811127454651e-80,Monitor
15641.0,32,8,3458.35,1,High-Value Loyal,0,5.630547919925664e-57,Monitor
15642.0,365,1,105.78000000000002,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15645.0,50,2,443.16,0,Active Low-Value,0,3.269226995351848e-39,Monitor
15646.0,8,3,526.97,0,Active Low-Value,0,1.1041699764876067e-79,Monitor
15647.0,51,1,169.0,2,At-Risk High-Value,0,3.512248731752946e-38,Monitor
15649.0,3,3,1354.35,0,Active Low-Value,0,1.6339098461381943e-84,Monitor
15650.0,157,2,553.88,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15651.0,56,2,612.76,0,Active Low-Value,0,1.9180316591373494e-33,Monitor
15652.0,23,4,1082.6,3,Inactive / Churned,0,2.502326712292982e-65,No Action / Low-Cost Re-engagement
15658.0,8,4,1399.3700000000001,0,Active Low-Value,0,9.117652820525475e-80,Monitor
15659.0,22,2,226.04,0,Active Low-Value,0,3.816609804103775e-66,Monitor
15660.0,1,7,1212.13,1,High-Value Loyal,0,1.1014336421248009e-86,Monitor
15661.0,15,6,906.15,3,Inactive / Churned,0,3.8081935932608645e-73,No Action / Low-Cost Re-engagement
15662.0,297,2,283.73,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15664.0,85,3,867.6,3,Inactive / Churned,0,1.3006966491825652e-05,No Action / Low-Cost Re-engagement
15665.0,47,3,1773.11,3,Inactive / Churned,0,3.422334784029872e-42,No Action / Low-Cost Re-engagement
15666.0,108,2,632.9399999999999,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15670.0,192,1,152.15,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15672.0,361,1,45.300000000000004,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15673.0,87,5,3533.77,3,Inactive / Churned,0,0.0007079746789121473,No Action / Low-Cost Re-engagement
15674.0,53,8,4501.63,3,Inactive / Churned,0,8.499722564051732e-37,No Action / Low-Cost Re-engagement
15675.0,40,1,218.35,0,Active Low-Value,0,9.155589042179997e-49,Monitor
15677.0,57,2,648.4,0,Active Low-Value,0,1.754219847911912e-32,Monitor
15678.0,31,2,1541.19,3,Inactive / Churned,0,1.619305400856266e-57,No Action / Low-Cost Re-engagement
15680.0,2,8,3173.9,1,High-Value Loyal,0,7.856586233055948e-86,Monitor
15681.0,15,9,1563.54,1,High-Value Loyal,0,2.3844324898050347e-73,Monitor
15682.0,235,2,318.24,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15683.0,109,1,330.79,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15684.0,183,3,173.95,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15685.0,86,1,55.980000000000004,2,At-Risk High-Value,0,0.0001661573931356645,Monitor
15686.0,56,1,90.0,2,At-Risk High-Value,0,2.279186069118627e-33,Monitor
15688.0,54,1,190.57,2,At-Risk High-Value,0,2.6994715022806627e-35,Monitor
15689.0,253,1,266.93,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15691.0,30,3,434.5,0,Active Low-Value,0,1.624378589830703e-58,Monitor
15693.0,295,1,37.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15694.0,1,12,4331.41,1,High-Value Loyal,0,4.523157144976142e-87,Monitor
15695.0,233,2,721.06,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15696.0,59,5,1170.1100000000001,3,Inactive / Churned,0,9.291319433341118e-31,No Action / Low-Cost Re-engagement
15697.0,325,1,246.75,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15698.0,260,1,46.2,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15702.0,112,2,140.39000000000001,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15704.0,138,2,1524.3400000000001,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15708.0,5,3,1014.48,0,Active Low-Value,0,1.3975299217863256e-82,Monitor
15709.0,225,1,194.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15710.0,53,1,898.87,0,Active Low-Value,0,2.8349256137044424e-36,Monitor
15711.0,192,2,420.25,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15712.0,15,7,2400.05,1,High-Value Loyal,0,3.040457686288289e-73,Monitor
15713.0,2,3,654.09,0,Active Low-Value,0,1.852003713683868e-85,Monitor
15714.0,89,3,453.93,3,Inactive / Churned,0,0.08575298419786453,No Action / Low-Cost Re-engagement
15715.0,191,5,658.02,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15716.0,5,8,1938.0,1,High-Value Loyal,0,6.464311303615781e-83,Monitor
15717.0,57,4,456.70000000000005,3,Inactive / Churned,0,1.3284778228721858e-32,No Action / Low-Cost Re-engagement
15718.0,176,1,293.79,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15719.0,17,18,5177.45,1,High-Value Loyal,0,4.4965389958024375e-72,Monitor
15720.0,186,1,143.19,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15722.0,81,6,3035.54,3,Inactive / Churned,0,1.064212346076218e-09,No Action / Low-Cost Re-engagement
15723.0,47,3,744.55,3,Inactive / Churned,0,3.6185112788221036e-42,No Action / Low-Cost Re-engagement
15724.0,36,1,92.6,2,At-Risk High-Value,0,1.3073072401768282e-52,Monitor
15726.0,26,1,321.91,0,Active Low-Value,0,3.0925044369723385e-62,Monitor
15727.0,23,8,4266.55,1,High-Value Loyal,0,1.1828400926142324e-65,Monitor
15728.0,15,2,544.6,0,Active Low-Value,0,6.913708141719327e-73,Monitor
15729.0,36,2,107.55000000000001,0,Active Low-Value,0,1.130850260668885e-52,Monitor
15730.0,17,2,605.7,0,Active Low-Value,0,5.78638237623275e-71,Monitor
15731.0,189,1,125.3,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15732.0,8,9,1387.95,1,High-Value Loyal,0,4.4365794774681765e-80,Monitor
15734.0,72,2,923.85,3,Inactive / Churned,0,4.662372006597473e-18,No Action / Low-Cost Re-engagement
15735.0,57,1,327.68,2,At-Risk High-Value,0,2.0618305226923387e-32,Monitor
15736.0,71,2,1815.72,3,Inactive / Churned,0,4.847853346576966e-19,No Action / Low-Cost Re-engagement
15738.0,8,26,8560.550000000001,1,High-Value Loyal,0,2.592310847821917e-81,Monitor
15741.0,94,2,208.62,2,At-Risk High-Value,1,0.9998590634238708,Targeted Win-Back Campaign
15742.0,255,1,156.87,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15747.0,11,6,1588.57,1,High-Value Loyal,0,5.204630388073546e-77,Monitor
15748.0,85,2,465.45000000000005,2,At-Risk High-Value,0,1.5355374849048626e-05,Monitor
15750.0,2,12,4331.711,1,High-Value Loyal,0,4.144781477438405e-86,Monitor
15751.0,96,11,1380.44,3,Inactive / Churned,1,0.9999934519271919,No Action / Low-Cost Re-engagement
15752.0,8,3,1570.16,0,Active Low-Value,0,1.0434801063263356e-79,Monitor
15754.0,129,6,2579.04,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15755.0,15,11,3628.87,1,High-Value Loyal,0,1.5978481511162523e-73,Monitor
15757.0,22,4,2225.94,3,Inactive / Churned,0,2.566658851508495e-66,No Action / Low-Cost Re-engagement
15759.0,147,4,577.8900000000001,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15760.0,266,2,13916.34,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15761.0,78,1,143.05,2,At-Risk High-Value,0,3.3266434186540618e-12,Monitor
15764.0,70,2,1223.1100000000001,3,Inactive / Churned,0,5.462980681209479e-20,No Action / Low-Cost Re-engagement
15765.0,302,1,370.63,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15766.0,92,2,516.0,2,At-Risk High-Value,1,0.9881079240206594,Targeted Win-Back Campaign
15768.0,112,31,14979.26,1,High-Value Loyal,1,1.0,Immediate Retention (VIP Offer)
15769.0,7,21,32451.6,1,High-Value Loyal,0,1.5938271908519472e-82,Monitor
15770.0,248,1,321.45,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15771.0,240,3,1006.54,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15772.0,54,1,280.88,2,At-Risk High-Value,0,2.6862923584977726e-35,Monitor
15773.0,45,1,138.84,2,At-Risk High-Value,0,5.941454984945339e-44,Monitor
15774.0,54,5,1059.14,3,Inactive / Churned,0,1.44661801615534e-35,No Action / Low-Cost Re-engagement
15775.0,267,1,45.6,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15777.0,32,3,715.5,0,Active Low-Value,0,1.3434080228587421e-56,Monitor
15778.0,67,1,307.95,2,At-Risk High-Value,0,8.617628682503088e-23,Monitor
15779.0,99,2,124.08000000000001,2,At-Risk High-Value,1,0.999999997828499,Targeted Win-Back Campaign
15782.0,66,1,1399.36,3,Inactive / Churned,0,8.864088836700722e-24,No Action / Low-Cost Re-engagement
15784.0,103,2,848.3299999999999,3,Inactive / Churned,1,0.9999999999996798,No Action / Low-Cost Re-engagement
15785.0,15,11,3640.96,1,High-Value Loyal,0,1.5968016144448903e-73,Monitor
15786.0,53,2,3582.62,3,Inactive / Churned,0,2.1220624973767984e-36,No Action / Low-Cost Re-engagement
15788.0,144,1,221.82999999999998,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15789.0,67,5,1610.71,3,Inactive / Churned,0,4.5107018295746033e-23,No Action / Low-Cost Re-engagement
15791.0,165,3,1995.65,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15792.0,35,2,933.84,0,Active Low-Value,0,1.1800246960161878e-53,Monitor
15793.0,14,5,1433.96,3,Inactive / Churned,0,4.664988007729605e-74,No Action / Low-Cost Re-engagement
15794.0,372,2,777.0,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15795.0,66,7,1369.8600000000001,3,Inactive / Churned,0,3.737697247580226e-24,No Action / Low-Cost Re-engagement
15796.0,10,9,2464.27,1,High-Value Loyal,0,3.5143974444613553e-78,Monitor
15797.0,217,2,613.6800000000001,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15798.0,128,3,1535.37,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15799.0,54,1,540.15,0,Active Low-Value,0,2.648812923937645e-35,Monitor
15800.0,89,5,543.5,3,Inactive / Churned,0,0.06538371001323569,No Action / Low-Cost Re-engagement
15803.0,81,3,1513.84,3,Inactive / Churned,0,1.781164582021938e-09,No Action / Low-Cost Re-engagement
15805.0,21,13,4660.75,1,High-Value Loyal,0,6.7051852650251705e-68,Monitor
15807.0,44,2,913.62,3,Inactive / Churned,0,5.382330913607843e-45,No Action / Low-Cost Re-engagement
15808.0,5,18,14674.960000000001,1,High-Value Loyal,0,7.665620763125445e-84,Monitor
15809.0,95,2,758.67,3,Inactive / Churned,1,0.9999841526526683,No Action / Low-Cost Re-engagement
15810.0,22,4,1607.06,3,Inactive / Churned,0,2.654200075243322e-66,No Action / Low-Cost Re-engagement
15811.0,1,2,1671.9,0,Active Low-Value,0,2.2092307707562943e-86,Monitor
15812.0,71,7,3400.33,3,Inactive / Churned,0,2.1634740387885146e-19,No Action / Low-Cost Re-engagement
15814.0,29,2,689.11,0,Active Low-Value,0,2.019522083228304e-59,Monitor
15816.0,178,2,144.14999999999998,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15817.0,56,3,2766.4,3,Inactive / Churned,0,1.4775716740054214e-33,No Action / Low-Cost Re-engagement
15818.0,224,1,340.5,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15819.0,67,6,2029.34,3,Inactive / Churned,0,3.817427848797703e-23,No Action / Low-Cost Re-engagement
15822.0,129,4,954.59,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15823.0,8,3,3882.17,1,High-Value Loyal,0,9.205987689519208e-80,Monitor
15824.0,89,2,890.94,3,Inactive / Churned,0,0.09568442754491016,No Action / Low-Cost Re-engagement
15826.0,204,1,943.97,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15827.0,8,16,1957.98,1,High-Value Loyal,0,1.5677884965731675e-80,Monitor
15828.0,11,1,1108.82,0,Active Low-Value,0,1.0984606348845706e-76,Monitor
15833.0,373,1,80.4,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15834.0,12,3,1539.24,0,Active Low-Value,0,7.370213507421815e-76,Monitor
15837.0,121,1,385.03000000000003,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15838.0,3,16,40519.92,1,High-Value Loyal,0,3.0018328101609968e-86,Monitor
15841.0,22,5,1518.35,3,Inactive / Churned,0,2.308876797882712e-66,No Action / Low-Cost Re-engagement
15842.0,29,2,548.8,0,Active Low-Value,0,2.0349364008218427e-59,Monitor
15845.0,172,3,714.51,3,Inactive / Churned,1,1.0,No Action / Low-Cost Re-engagement
15846.0,21,1,107.01,0,Active Low-Value,0,4.8420896990968646e-67,Monitor
15847.0,64,3,433.3,3,Inactive / Churned,0,8.336717192136074e-26,No Action / Low-Cost Re-engagement
15848.0,257,1,139.94,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15850.0,12,4,819.87,0,Active Low-Value,0,6.634220867438935e-76,Monitor
15851.0,162,1,109.73,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15852.0,162,1,96.55,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15854.0,12,9,2609.16,1,High-Value Loyal,0,2.9280260840263934e-76,Monitor
15855.0,112,1,340.48,2,At-Risk High-Value,1,1.0,Targeted Win-Back Campaign
15856.0,1,26,17832.77,1,High-Value Loyal,0,2.890636852918005e-88,Monitor
15857.0,66,1,273.48,2,At-Risk High-Value,0,9.421759014584893e-24,Monitor
15858.0,3,9,2521.52,1,High-Value Loyal,0,6.457050111592617e-85,Monitor
